Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"Leon","N2236W","KSEP",32.23218670117877,-98.20203054705468,"KFTW",32.81989184676932,-97.353385230617,1771800412999,1771806023148,5610.149502277374,84.81899429521673,"None","iPad","iPad16,2","18.6.2",0.5,"iOS",1.0,1.0,1.0,1.0,1.0,1.0,"iOS","KSEP 32.52�N/98.07�W MQP 32.81�N/97.83�W 32.86�N/97.73�W 4T2 32.89�N/97.39�W KFTW 2236W"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.771800412E9,32.231812,-98.202221,2231.0448721575926,356.78396,83.04378,0.0,0.0,1.0,1.0
1.771800413E9,32.231812,-98.202221,2231.0448721575926,356.78396,83.04378,0.0,0.0,1.0,1.0
1.771800414E9,32.231812,-98.202221,2229.3873557508737,196.106505,84.793828,-84.758878,5.380811,1.0,1.0
1.771800415E9,32.231422,-98.202383,2227.2534318631156,192.292346,86.213447,-14.727487,4.870845,1.0,1.0
1.771800416E9,32.231019,-98.202515,2225.0001575814754,205.918159,87.42943,43.952787,4.270733,1.0,1.0
1.771800417E9,32.23061,-98.202622,2222.8871293630405,182.140252,88.485071,-59.215846,4.23933,1.0,1.0
1.771800418E9,32.230186,-98.2027,2220.2574607238726,177.941948,90.738593,-16.931658,3.511682,1.0,1.0
1.771800419E9,32.229751,-98.202735,2217.466325549027,173.845631,92.772226,-16.923112,2.887566,1.0,1.0
1.77180042E9,32.229307,-98.202725,2214.2099803997203,169.858455,94.650532,-16.846836,2.353065,1.0,1.0
1.771800421E9,32.228862,-98.20267,2210.9140683212195,166.177256,96.40746,-15.930849,1.98737,1.0,1.0
1.771800422E9,32.228417,-98.202576,2207.746591282284,162.905731,98.076303,-14.504596,1.839391,1.0,1.0
1.771800423E9,32.227977,-98.202443,2205.468356370685,160.20297,98.831289,-12.173935,2.00842,1.0,1.0
1.771800424E9,32.227543,-98.202284,2204.003054531187,157.920718,99.561185,-10.415216,2.230911,1.0,1.0
1.771800425E9,32.227111,-98.202105,2203.6870177852998,156.143407,100.27425,-8.215361,2.475879,1.0,1.0
1.771800426E9,32.226683,-98.201914,2204.285502038178,154.859781,100.943534,-5.999488,2.611899,1.0,1.0
1.771800427E9,32.226252,-98.201706,2205.4118537459267,153.903637,101.585227,-4.509101,2.662481,1.0,1.0
1.771800428E9,32.225821,-98.201492,2206.963320283718,153.069634,102.211005,-3.962884,2.746195,1.0,1.0
1.771800429E9,32.225394,-98.201265,2209.1979528330467,152.300577,102.818103,-3.679985,2.843309,1.0,1.0
1.77180043E9,32.224963,-98.201034,2211.9098950943867,151.730481,103.38819,-2.746828,2.868145,1.0,1.0
1.771800431E9,32.224527,-98.200798,2214.8691142589896,151.299098,103.92193,-2.091263,2.864288,1.0,1.0
1.771800432E9,32.224092,-98.20056,2218.1042356549833,151.113488,104.416868,-0.905122,2.812747,1.0,1.0
1.771800433E9,32.223659,-98.200309,2221.270462693916,150.999384,104.846226,-0.559146,2.76489,1.0,1.0
1.771800434E9,32.223224,-98.20005,2224.6603347463133,150.924536,105.208432,-0.368341,2.721964,1.0,1.0
1.771800435E9,32.222787,-98.199789,2227.937378714549,150.970789,105.510472,0.227333,2.658739,1.0,1.0
1.771800436E9,32.222348,-98.199534,2231.258697617235,151.224727,105.75727,1.253489,2.674498,1.0,1.0
1.771800437E9,32.221905,-98.199282,2234.8385893549603,151.678433,105.949082,2.242887,2.739483,1.0,1.0
1.771800438E9,32.221459,-98.199032,2238.672700253176,152.234252,106.082372,2.749759,2.705603,1.0,1.0
1.771800439E9,32.221012,-98.198785,2242.1549345104377,152.798292,106.168104,2.791745,2.502666,1.0,1.0
1.77180044E9,32.220563,-98.198542,2244.90584330727,153.372036,106.219635,2.84016,2.254396,1.0,1.0
1.771800441E9,32.220112,-98.198305,2247.0210598459184,153.967235,106.26552,2.946536,2.015943,1.0,1.0
1.771800442E9,32.219661,-98.198076,2248.45474751214,154.448315,106.295916,2.382286,1.80166,1.0,1.0
1.771800443E9,32.219205,-98.197855,2249.380059193336,154.734818,106.33724,1.419399,1.56619,1.0,1.0
1.771800444E9,32.218751,-98.197641,2249.525246201431,154.749948,106.393126,0.074444,1.284951,1.0,1.0
1.771800445E9,32.218294,-98.197433,2248.932070347511,154.426134,106.444454,-1.607443,1.024617,1.0,1.0
1.771800446E9,32.217832,-98.197228,2247.6852035477154,153.789007,106.499706,-3.162658,0.824493,1.0,1.0
1.771800447E9,32.217373,-98.197017,2246.052001445495,152.856214,106.550258,-4.629449,0.646525,1.0,1.0
1.771800448E9,32.216917,-98.196796,2243.8974574789654,151.713339,106.605582,-5.672732,0.528244,1.0,1.0
1.771800449E9,32.216467,-98.196561,2241.704488315527,150.292775,106.64523,-7.047291,0.507299,1.0,1.0
1.77180045E9,32.216023,-98.196307,2239.5368767636764,148.774902,106.688984,-7.535206,0.502024,1.0,1.0
1.771800451E9,32.215587,-98.19604,2237.4305972329157,147.254813,106.691458,-7.553978,0.570303,1.0,1.0
1.771800452E9,32.215152,-98.195752,2235.7329692775793,145.867344,106.666988,-6.906701,0.711021,1.0,1.0
1.771800453E9,32.214723,-98.195457,2234.478175968585,144.761592,106.621008,-5.516126,0.816553,1.0,1.0
1.771800454E9,32.214302,-98.195147,2233.4030512950353,144.038834,106.540809,-3.611224,0.908691,1.0,1.0
1.771800455E9,32.213887,-98.194823,2232.644983708581,143.651212,106.450775,-1.937683,0.987,1.0,1.0
1.771800456E9,32.213479,-98.194493,2231.9593472245992,143.551391,106.352246,-0.499173,0.948611,1.0,1.0
1.771800457E9,32.213073,-98.194157,2230.909754047151,143.78793,106.26651,1.179472,0.862038,1.0,1.0
1.771800458E9,32.212669,-98.193827,2229.65289380902,144.334956,106.180409,2.723403,0.791885,1.0,1.0
1.771800459E9,32.212257,-98.193509,2228.1058071924954,145.013541,106.13047,3.373884,0.734184,1.0,1.0
1.77180046E9,32.211847,-98.193203,2226.4452724130683,145.833847,106.078522,4.072088,0.752994,1.0,1.0
1.771800461E9,32.211427,-98.192904,2224.9135729356744,146.690679,106.050895,4.249189,0.791217,1.0,1.0
1.771800462E9,32.211004,-98.192615,2223.3958892063333,147.38799,106.051889,3.458625,0.743373,1.0,1.0
1.771800463E9,32.210578,-98.192335,2221.5609056077437,147.983113,106.054287,2.951672,0.735199,1.0,1.0
1.771800464E9,32.210147,-98.192053,2219.9696162352466,148.495824,106.066954,2.542857,0.78311,1.0,1.0
1.771800465E9,32.209717,-98.191778,2218.387178568799,148.87009,106.070852,1.856275,0.821624,1.0,1.0
1.771800466E9,32.209281,-98.191507,2216.99640428847,149.16998,106.060688,1.487037,0.981238,1.0,1.0
1.771800467E9,32.208844,-98.191236,2216.281469904181,149.449434,106.018186,1.384871,1.212915,1.0,1.0
1.771800468E9,32.208405,-98.190966,2216.131466623113,149.673842,105.963936,1.111258,1.366903,1.0,1.0
1.771800469E9,32.207966,-98.190703,2216.215032896206,149.819839,105.873567,0.722044,1.49887,1.0,1.0
1.77180047E9,32.207527,-98.190437,2216.711745495386,150.02318,105.766383,1.004647,1.599714,1.0,1.0
1.771800471E9,32.207089,-98.190178,2217.2487664935775,150.259432,105.636237,1.165605,1.616701,1.0,1.0
1.771800472E9,32.206653,-98.189917,2217.7098622948033,150.503461,105.465851,1.201714,1.58202,1.0,1.0
1.771800473E9,32.206213,-98.189657,2217.8884646572797,150.832332,105.255269,1.615779,1.441499,1.0,1.0
1.771800474E9,32.205776,-98.189398,2217.3671260738106,151.153848,105.005615,1.57534,1.319544,1.0,1.0
1.771800475E9,32.205339,-98.189147,2216.635990902095,151.512044,104.710734,1.749395,1.33896,1.0,1.0
1.771800476E9,32.204901,-98.188898,2215.943084076895,151.906341,104.35769,1.918265,1.431084,1.0,1.0
1.771800477E9,32.204461,-98.188656,2215.382942999928,152.392493,103.951527,2.354332,1.62753,1.0,1.0
1.771800478E9,32.20402,-98.188419,2215.371302579963,152.751093,103.456353,1.72763,1.9579,1.0,1.0
1.771800479E9,32.203575,-98.188184,2216.129832764843,153.073896,102.877834,1.545533,2.273406,1.0,1.0
1.77180048E9,32.203132,-98.187952,2217.255885916161,153.347282,102.212276,1.299562,2.527739,1.0,1.0
1.771800481E9,32.202691,-98.187726,2218.716975157227,153.50089,101.463041,0.72412,2.740176,1.0,1.0
1.771800482E9,32.202249,-98.187507,2220.221240251377,153.564879,100.648623,0.298636,2.898802,1.0,1.0
1.771800483E9,32.201811,-98.187286,2221.6918865790717,153.549306,99.806131,-0.072863,3.127771,1.0,1.0
1.771800484E9,32.20138,-98.187069,2223.525570965061,153.420665,98.939293,-0.591361,3.316126,1.0,1.0
1.771800485E9,32.200952,-98.186857,2225.066417424096,153.268792,98.077704,-0.691506,3.306678,1.0,1.0
1.771800486E9,32.200531,-98.186644,2225.940456139335,153.147483,97.258536,-0.547521,3.077769,1.0,1.0
1.771800487E9,32.200118,-98.18643,2225.447946296067,153.071388,96.489391,-0.340779,2.627509,1.0,1.0
1.771800488E9,32.199708,-98.186215,2223.243356397703,152.992357,95.820559,-0.351274,2.046593,1.0,1.0
1.771800489E9,32.199307,-98.185999,2219.159842611968,152.904778,95.260318,-0.386787,1.455662,1.0,1.0
1.77180049E9,32.198907,-98.185789,2213.4655643880897,152.880959,94.824318,-0.105152,0.87757,1.0,1.0
1.771800491E9,32.198513,-98.185581,2206.109534193182,152.974822,94.516255,0.409791,0.434489,1.0,1.0
1.771800492E9,32.198119,-98.185377,2197.949097829072,153.034448,94.330786,0.259563,0.284358,1.0,1.0
1.771800493E9,32.197722,-98.185174,2189.6919816747886,152.949767,94.247356,-0.369894,0.170336,1.0,1.0
1.771800494E9,32.197325,-98.184966,2180.9125558084256,152.868545,94.265275,-0.354963,-0.003424,1.0,1.0
1.771800495E9,32.196931,-98.184761,2171.840036109596,152.738495,94.356597,-0.568705,-0.1226,1.0,1.0
1.771800496E9,32.196533,-98.184558,2162.58201772282,152.676341,94.480709,-0.272585,-0.209702,1.0,1.0
1.771800497E9,32.196135,-98.184349,2153.2133858188163,152.615276,94.620612,-0.268307,-0.254167,1.0,1.0
1.771800498E9,32.195739,-98.184134,2143.8815518151305,152.495054,94.733029,-0.528417,-0.129759,1.0,1.0
1.771800499E9,32.195339,-98.183916,2135.2472604634236,152.323851,94.790514,-0.752905,0.011189,1.0,1.0
1.7718005E9,32.194939,-98.183699,2126.684196145946,152.190369,94.763673,-0.587138,0.131064,1.0,1.0
1.771800501E9,32.194536,-98.183488,2118.6359677872556,152.021729,94.640798,-0.74075,0.285221,1.0,1.0
1.771800502E9,32.194135,-98.183273,2110.739045203074,151.61652,94.400508,-1.774357,0.414456,1.0,1.0
1.771800503E9,32.193731,-98.183053,2103.1340025405957,150.84791,94.015601,-3.349667,0.573002,1.0,1.0
1.771800504E9,32.193324,-98.182833,2095.701915915126,149.586884,93.490101,-5.457256,0.744786,1.0,1.0
1.771800505E9,32.192922,-98.18261,2088.5124506811007,147.884506,92.834585,-7.303833,0.908521,1.0,1.0
1.771800506E9,32.192524,-98.182381,2081.3489992266427,145.657231,92.071696,-9.454016,1.058546,1.0,1.0
1.771800507E9,32.19214,-98.182139,2074.2843601082927,142.840918,91.228576,-11.805779,1.196967,1.0,1.0
1.771800508E9,32.19177,-98.181878,2067.150964428159,139.453869,90.334464,-14.012933,1.164375,1.0,1.0
1.771800509E9,32.191415,-98.181596,2059.3067419752906,135.519097,89.429607,-16.06921,1.080014,1.0,1.0
1.77180051E9,32.191086,-98.181291,2051.215094981364,131.235365,88.55898,-17.324765,1.044427,1.0,1.0
1.771800511E9,32.190784,-98.180964,2042.74607593962,126.758361,87.731084,-17.986709,0.949508,1.0,1.0
1.771800512E9,32.190507,-98.180612,2033.8542419366029,122.010745,86.957637,-18.950092,0.728352,1.0,1.0
1.771800513E9,32.190261,-98.180236,2024.1249210556725,117.227956,86.267217,-19.058312,0.459299,1.0,1.0
1.771800514E9,32.190049,-98.179844,2013.879688100467,112.404492,85.648998,-19.209475,0.260952,1.0,1.0
1.771800515E9,32.189866,-98.179432,2003.234976798198,107.573033,85.115499,-19.263762,0.120377,1.0,1.0
1.771800516E9,32.189711,-98.179009,1992.4521158894197,102.78809,84.665957,-19.137181,0.021925,1.0,1.0
1.771800517E9,32.189592,-98.178575,1981.5591106235183,98.299733,84.278147,-18.080251,-0.142231,1.0,1.0
1.771800518E9,32.1895,-98.178129,1970.252204438353,92.836169,83.916471,-21.771772,-0.331925,1.0,1.0
1.771800519E9,32.18944,-98.177672,1958.8739826362812,87.640801,83.546036,-20.882258,-0.435916,1.0,1.0
1.77180052E9,32.189411,-98.177211,1947.4352358997342,82.405409,83.122458,-21.10399,-0.509873,1.0,1.0
1.771800521E9,32.189414,-98.176745,1936.0148782708268,77.321844,82.638992,-20.597118,-0.590232,1.0,1.0
1.771800522E9,32.189437,-98.176282,1924.4173290406,72.727239,82.112892,-18.785437,-0.555008,1.0,1.0
1.771800523E9,32.189543,-98.175844,1913.2728867664425,68.566613,81.543468,-17.120109,-0.266974,1.0,1.0
1.771800524E9,32.189662,-98.17542,1903.0452620789804,65.020702,80.933986,-14.687058,0.047748,1.0,1.0
1.771800525E9,32.189814,-98.175014,1893.2684051087392,61.820117,80.256586,-13.271128,0.250748,1.0,1.0
1.771800526E9,32.189985,-98.174615,1883.753021236008,60.153188,79.505302,-6.959658,0.488046,1.0,1.0
1.771800527E9,32.190161,-98.174223,1874.570780408403,58.708634,78.679997,-5.993065,0.922941,1.0,1.0
1.771800528E9,32.190343,-98.173837,1866.446564516789,58.054416,77.818868,-2.697138,1.515193,1.0,1.0
1.771800529E9,32.19052,-98.173457,1859.2018072879291,57.791955,76.947306,-1.07215,2.078815,1.0,1.0
1.77180053E9,32.190694,-98.173085,1852.7568400865316,57.800411,76.096149,0.033541,2.591948,1.0,1.0
1.771800531E9,32.190868,-98.172718,1846.8831852219605,58.042609,75.28811,0.967823,3.096957,1.0,1.0
1.771800532E9,32.191042,-98.172359,1841.729635345361,58.249613,74.515552,0.818898,3.460683,1.0,1.0
1.771800533E9,32.191212,-98.171999,1836.509061190444,58.459752,73.792072,0.823477,3.486564,1.0,1.0
1.771800534E9,32.191378,-98.171645,1830.540330866411,58.538157,73.119462,0.304231,3.403219,1.0,1.0
1.771800535E9,32.191537,-98.17129,1824.102597916993,58.555954,72.517414,0.068064,3.396451,1.0,1.0
1.771800536E9,32.19169,-98.170939,1817.3465808463563,58.400042,72.00449,-0.598289,3.355987,1.0,1.0
1.771800537E9,32.19184,-98.170591,1810.1129817539966,58.14937,71.5883,-0.956762,3.120957,1.0,1.0
1.771800538E9,32.19199,-98.170249,1801.8671418464498,57.692917,71.241211,-1.734876,2.762366,1.0,1.0
1.771800539E9,32.192147,-98.16991,1792.7461936698562,56.98737,70.965394,-2.673836,2.458224,1.0,1.0
1.77180054E9,32.192307,-98.169578,1782.9822041537027,55.956122,70.745538,-3.900321,2.184858,1.0,1.0
1.771800541E9,32.192471,-98.169246,1772.5966037442158,54.490721,70.566419,-5.533881,1.899687,1.0,1.0
1.771800542E9,32.192641,-98.168913,1761.631436404714,52.534951,70.440584,-7.378635,1.65074,1.0,1.0
1.771800543E9,32.192812,-98.168583,1750.3270433429118,50.00636,70.353788,-9.530591,1.576165,1.0,1.0
1.771800544E9,32.192991,-98.168255,1739.297158155543,46.876258,70.317001,-11.788017,1.608716,1.0,1.0
1.771800545E9,32.19318,-98.16794,1728.5063313674873,43.272999,70.33974,-13.578258,1.616773,1.0,1.0
1.771800546E9,32.193384,-98.167643,1717.9927158659423,39.130026,70.403878,-15.612183,1.633336,1.0,1.0
1.771800547E9,32.193612,-98.167367,1707.8351699187444,34.643328,70.519277,-16.945862,1.686125,1.0,1.0
1.771800548E9,32.193859,-98.167121,1698.1691462820045,30.040582,70.709353,-17.479447,1.767609,1.0,1.0
1.771800549E9,32.194121,-98.166908,1689.0384540109083,25.514536,70.952531,-17.326649,1.842533,1.0,1.0
1.77180055E9,32.194398,-98.166718,1680.3791101657248,21.355321,71.236557,-16.105833,1.988203,1.0,1.0
1.771800551E9,32.194689,-98.166555,1672.5457636971253,17.416155,71.560641,-15.397119,2.186682,1.0,1.0
1.771800552E9,32.194992,-98.166416,1665.4175156547942,13.644987,71.896114,-14.863248,2.4015,1.0,1.0
1.771800553E9,32.195308,-98.166296,1659.1637393985693,9.841711,72.239587,-15.074274,2.624888,1.0,1.0
1.771800554E9,32.195632,-98.166195,1653.6372367654972,6.069481,72.572944,-15.038583,2.811622,1.0,1.0
1.771800555E9,32.195962,-98.166109,1648.7759834772683,2.410256,72.868821,-14.674903,2.950949,1.0,1.0
1.771800556E9,32.196298,-98.166049,1644.3461606358892,358.78838,73.125995,-14.586271,3.076192,1.0,1.0
1.771800557E9,32.196639,-98.166018,1640.4388968504227,355.187222,73.337162,-14.547902,3.215011,1.0,1.0
1.771800558E9,32.196983,-98.16602,1636.9393889710875,351.555419,73.490839,-14.693253,3.282191,1.0,1.0
1.771800559E9,32.197325,-98.166054,1633.529133060392,348.097467,73.596569,-14.031684,3.337614,1.0,1.0
1.77180056E9,32.197664,-98.16611,1630.3835818745085,344.914396,73.679183,-12.961098,3.330334,1.0,1.0
1.771800561E9,32.197994,-98.166188,1626.9830897433555,342.203713,73.729267,-11.088613,3.26973,1.0,1.0
1.771800562E9,32.198324,-98.166285,1623.5492019428605,339.82842,73.770439,-9.742486,3.230488,1.0,1.0
1.771800563E9,32.198652,-98.166401,1619.942682908507,337.634174,73.809463,-9.009651,3.143576,1.0,1.0
1.771800564E9,32.198977,-98.166534,1616.072213742519,335.836988,73.854621,-7.396939,3.096672,1.0,1.0
1.771800565E9,32.199298,-98.16668,1612.229402056888,334.310326,73.936036,-6.295092,3.082248,1.0,1.0
1.771800566E9,32.199612,-98.16683,1608.3218003449117,333.075563,74.047039,-5.102395,2.981423,1.0,1.0
1.771800567E9,32.199923,-98.166992,1604.0843954828276,332.042939,74.184125,-4.275432,2.802403,1.0,1.0
1.771800568E9,32.200232,-98.167166,1599.4555142421962,331.068304,74.343035,-4.042007,2.657746,1.0,1.0
1.771800569E9,32.200541,-98.167341,1594.681534576147,330.101338,74.526373,-4.017257,2.499879,1.0,1.0
1.77180057E9,32.200847,-98.16752,1589.478480106296,329.180931,74.714954,-3.831322,2.393654,1.0,1.0
1.771800571E9,32.201152,-98.1677,1584.3764984712445,328.413573,74.906779,-3.201769,2.330467,1.0,1.0
1.771800572E9,32.201455,-98.167885,1579.0560489880918,327.444879,75.079494,-4.045697,2.156086,1.0,1.0
1.771800573E9,32.201759,-98.168083,1573.2779354622487,326.467609,75.204956,-4.08527,1.911998,1.0,1.0
1.771800574E9,32.202065,-98.168289,1566.8972038252532,325.535356,75.28478,-3.899287,1.659855,1.0,1.0
1.771800575E9,32.202366,-98.168504,1559.9714295365109,324.83412,75.29398,-2.934065,1.4723,1.0,1.0
1.771800576E9,32.202669,-98.168725,1552.6848415989261,324.383598,75.249729,-1.884449,1.423479,1.0,1.0
1.771800577E9,32.202961,-98.168953,1545.464864553831,324.237523,75.15191,-0.61016,1.425624,1.0,1.0
1.771800578E9,32.203255,-98.169187,1538.0862621804108,324.500998,75.013848,1.100366,1.342338,1.0,1.0
1.771800579E9,32.203546,-98.169419,1530.3587063943867,324.911825,74.831926,1.712176,1.307808,1.0,1.0
1.77180058E9,32.203841,-98.169645,1522.664769374818,325.624043,74.618538,2.960438,1.281169,1.0,1.0
1.771800581E9,32.204135,-98.169865,1514.6443822235194,326.396707,74.383666,3.204245,1.219865,1.0,1.0
1.771800582E9,32.204429,-98.170074,1506.4765836546737,327.112466,74.128589,2.96145,1.26358,1.0,1.0
1.771800583E9,32.20473,-98.170271,1498.4445757684496,327.465974,73.87815,1.459958,1.32576,1.0,1.0
1.771800584E9,32.205027,-98.170461,1490.3306682758014,327.499129,73.618902,0.136986,1.274929,1.0,1.0
1.771800585E9,32.205328,-98.170647,1481.7992017274005,327.116232,73.363316,-1.570364,1.251079,1.0,1.0
1.771800586E9,32.205627,-98.170835,1473.2895363601351,326.285688,73.104483,-3.391339,1.29382,1.0,1.0
1.771800587E9,32.205924,-98.171023,1464.634805375851,325.310549,72.828634,-3.964254,1.407651,1.0,1.0
1.771800588E9,32.206218,-98.171225,1456.2939195364013,324.387365,72.527323,-3.737491,1.574357,1.0,1.0
1.771800589E9,32.206508,-98.17144,1448.0149726734237,323.761487,72.191237,-2.524111,1.681648,1.0,1.0
1.77180059E9,32.206792,-98.171666,1439.752502188424,323.374894,71.824099,-1.552082,1.788113,1.0,1.0
1.771800591E9,32.207067,-98.1719,1431.5227843281457,323.323889,71.423742,-0.203397,1.934044,1.0,1.0
1.771800592E9,32.207338,-98.172134,1423.4656058382086,323.558872,71.002742,0.934923,2.136597,1.0,1.0
1.771800593E9,32.207609,-98.172359,1415.68143587887,323.956791,70.569118,1.574584,2.384306,1.0,1.0
1.771800594E9,32.207883,-98.172568,1408.2548479410725,324.622051,70.132761,2.61799,2.56285,1.0,1.0
1.771800595E9,32.208159,-98.172767,1400.7976169586088,325.506191,69.676447,3.459794,2.609685,1.0,1.0
1.771800596E9,32.208438,-98.172961,1393.0992672093744,326.214729,69.203264,2.758814,2.579771,1.0,1.0
1.771800597E9,32.208716,-98.173153,1384.9948249398378,326.640079,68.72683,1.647653,2.540171,1.0,1.0
1.771800598E9,32.20899,-98.173346,1376.5805303076256,326.970008,68.228171,1.270414,2.589725,1.0,1.0
1.771800599E9,32.209267,-98.173538,1368.1087520795254,327.064707,67.714155,0.362628,2.677945,1.0,1.0
1.7718006E9,32.209543,-98.17372,1359.4494049535024,327.091761,67.153224,0.103163,2.772995,1.0,1.0
1.771800601E9,32.209819,-98.173904,1350.6868524467448,327.192901,66.545924,0.381396,2.87382,1.0,1.0
1.771800602E9,32.210091,-98.174085,1341.6942769737586,327.216614,65.880291,0.088973,3.004567,1.0,1.0
1.771800603E9,32.210362,-98.17426,1332.6271411332048,327.07728,65.133353,-0.514469,3.3463,1.0,1.0
1.771800604E9,32.21063,-98.174441,1324.0629055558827,326.984131,64.291307,-0.339835,4.000779,1.0,1.0
1.771800605E9,32.210894,-98.174622,1316.532879297718,326.871431,63.366834,-0.405963,4.798037,1.0,1.0
1.771800606E9,32.211153,-98.174799,1309.8795426734316,326.604424,62.342262,-0.948286,5.678843,1.0,1.0
1.771800607E9,32.211412,-98.174977,1304.3187519825644,326.406551,61.210987,-0.691222,6.582831,1.0,1.0
1.771800608E9,32.211667,-98.175153,1299.4247920013725,326.239665,59.992797,-0.57253,7.511358,1.0,1.0
1.771800609E9,32.211918,-98.175325,1295.4185223102436,326.137244,58.677745,-0.344354,8.637978,1.0,1.0
1.77180061E9,32.212162,-98.175494,1292.4853989462051,326.349651,57.274193,0.700295,9.886285,1.0,1.0
1.771800611E9,32.212397,-98.175659,1290.5311174471717,326.371351,55.762986,0.070217,11.26717,1.0,1.0
1.771800612E9,32.212625,-98.175823,1289.623624007472,326.423208,54.139143,0.16298,12.720721,1.0,1.0
1.771800613E9,32.212846,-98.175983,1289.388847104228,326.425332,52.396206,0.006831,14.068879,1.0,1.0
1.771800614E9,32.213064,-98.176137,1289.185832012056,326.385188,50.542421,-0.118393,15.439968,1.0,1.0
1.771800615E9,32.213278,-98.176274,1289.0586961850909,326.328443,48.562291,-0.161664,17.066542,1.0,1.0
1.771800616E9,32.213483,-98.176414,1289.0000249251593,326.313993,46.469145,0.0,0.0,1.0,1.0
1.771800617E9,32.213683,-98.176549,1288.9620492033168,326.178357,44.257423,0.0,0.0,1.0,1.0
1.771800618E9,32.213876,-98.176682,1289.159286736425,325.727746,41.932142,0.0,0.0,1.0,1.0
1.771800619E9,32.214062,-98.176816,1289.4840209888873,325.64269,39.523047,0.0,0.0,1.0,1.0
1.77180062E9,32.214237,-98.176944,1289.7549002543908,325.227975,37.079994,0.0,0.0,1.0,1.0
1.771800621E9,32.214397,-98.17706,1290.0551791262383,325.038976,34.658681,0.0,0.0,1.0,1.0
1.771800622E9,32.214543,-98.177167,1290.3520196778704,325.041764,32.303349,0.0,0.0,1.0,1.0
1.771800623E9,32.214677,-98.177267,1290.739139101031,325.071016,30.063438,0.0,0.0,1.0,1.0
1.771800624E9,32.2148,-98.177353,1291.2525019627037,325.541209,27.976735,0.0,0.0,1.0,1.0
1.771800625E9,32.214909,-98.177437,1291.8609829347574,326.384827,26.095757,0.0,0.0,1.0,1.0
1.771800626E9,32.215008,-98.177509,1292.48065157087,326.968037,24.443498,0.0,0.0,1.0,1.0
1.771800627E9,32.215101,-98.177575,1293.1423346427418,327.275627,23.056772,0.0,0.0,1.0,1.0
1.771800628E9,32.215183,-98.177635,1293.8125118091148,327.654278,21.933898,0.0,0.0,1.0,1.0
1.771800629E9,32.215266,-98.177687,1294.4781909439848,327.740426,21.059826,0.0,0.0,1.0,1.0
1.77180063E9,32.215346,-98.177731,1295.0144540681597,327.77404,20.400278,0.0,0.0,1.0,1.0
1.771800631E9,32.215423,-98.177779,1295.5967998695696,328.12329,19.916599,0.0,0.0,1.0,1.0
1.771800632E9,32.2155,-98.177828,1296.1564717864308,327.63848,19.568443,0.0,0.0,1.0,1.0
1.771800633E9,32.215576,-98.177879,1296.6567178501832,326.966535,19.326853,0.0,0.0,1.0,1.0
1.771800634E9,32.21565,-98.177932,1297.0917539400834,326.833683,19.146278,0.0,0.0,1.0,1.0
1.771800635E9,32.215725,-98.177985,1297.4580564340786,326.412215,18.985929,0.0,0.0,1.0,1.0
1.771800636E9,32.215805,-98.178037,1297.8165472482717,326.11452,18.813763,0.0,0.0,1.0,1.0
1.771800637E9,32.215883,-98.178094,1298.0949363563063,326.096558,18.602048,0.0,0.0,1.0,1.0
1.771800638E9,32.215963,-98.178149,1298.4208845195317,325.973388,18.335059,0.0,0.0,1.0,1.0
1.771800639E9,32.216043,-98.178201,1298.7639291394755,326.016197,18.010306,0.0,0.0,1.0,1.0
1.77180064E9,32.216118,-98.178255,1299.0919573551973,325.721407,17.621237,0.0,0.0,1.0,1.0
1.771800641E9,32.21619,-98.17831,1299.3563405576988,325.637414,17.170623,0.0,0.0,1.0,1.0
1.771800642E9,32.216262,-98.178361,1299.6838208731572,325.599573,16.680303,0.0,0.0,1.0,1.0
1.771800643E9,32.216329,-98.178411,1300.0374593251383,325.681943,16.13891,0.0,0.0,1.0,1.0
1.771800644E9,32.216398,-98.178455,1300.4465406905895,325.575266,15.560017,0.0,0.0,1.0,1.0
1.771800645E9,32.216459,-98.178504,1300.822442922132,324.786065,14.951243,0.0,0.0,1.0,1.0
1.771800646E9,32.216523,-98.178549,1301.2059337363632,323.76816,14.325311,0.0,0.0,1.0,1.0
1.771800647E9,32.216586,-98.17859,1301.496757227619,320.602008,13.68733,0.0,0.0,1.0,1.0
1.771800648E9,32.216645,-98.178632,1301.677426519232,317.362723,13.071029,0.0,0.0,1.0,1.0
1.771800649E9,32.216698,-98.178673,1301.8032664144364,312.49822,12.480477,0.0,0.0,1.0,1.0
1.77180065E9,32.216746,-98.178716,1302.0734862311203,305.707593,11.926649,0.0,0.0,1.0,1.0
1.771800651E9,32.216787,-98.178758,1302.3003235018064,297.419789,11.421961,0.0,0.0,1.0,1.0
1.771800652E9,32.216818,-98.178807,1302.4052414809685,287.970292,10.950795,0.0,0.0,1.0,1.0
1.771800653E9,32.216845,-98.178861,1302.4320065728725,278.306695,10.529013,0.0,0.0,1.0,1.0
